"","id","source","tmc","severity","start_time","end_time","distance_mi","description","number","street","side","city","county","state","country","timezone","airport_code","weather_timestamp","temperature_f","wind_chill_f","humidity_percent","pressure_in","visibility_mi","wind_direction","wind_speed_mph","precipitation_in","weather_condition","amenity","bump","crossing","give_way","junction","no_exit","railway","roundabout","station","stop","traffic_calming","traffic_signal","turning_loop","sunrise_sunset","civil_twilight","nautical_twilight","astronomical_twilight"
"57","A-2013874","MapQuest",201,2,2018-03-15 17:32:38,2018-03-15 18:17:20,0,"Accident on IL-56 Butterfield Rd Eastbound at Finley Rd.",NA,"Butterfield Rd","R","Downers Grove","DuPage","IL","US","US/Central","KMDW",2018-03-15 17:53:00,39,31.8,57,29.94,10,"NNE",11.5,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"58","A-563766","MapQuest",201,2,2020-06-07 11:17:23,2020-06-07 12:50:31,0,"Right hand shoulder blocked due to accident on CA-60 Eastbound at I-15 Exits 106A 106B.",NA,"CA-60 E","R","Mira Loma","Riverside","CA","US","US/Pacific","KRAL",2020-06-07 10:53:00,70,70,47,29.08,10,"VAR",3,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"59","A-1656575","MapQuest",201,2,2018-09-18 07:25:00,2018-09-18 07:54:47,0,"Accident on Washington Ln at Wistar Dr.",7774,"Washington Ln","R","Wyncote","Montgomery","PA","US","US/Eastern","KLOM",2018-09-18 07:15:00,71.6,NA,100,29.81,7,"SW",4.6,NA,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"60","A-2706068","Bing",NA,3,2017-07-12 08:31:48,2017-07-12 14:31:48,0.429,"Ramp to Coit Rd/Exit 19 - Accident.",NA,"I-635 W","R","Dallas","Dallas","TX","US","US/Central","KADS",2017-07-12 07:47:00,78.8,NA,78,30.03,10,"South",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"61","A-1756018","MapQuest",201,2,2018-07-06 10:52:12,2018-07-06 11:21:47,0,"Accident on Wake Forest Rd at Six Forks Rd.",473,"E Six Forks Rd","L","Raleigh","Wake","NC","US","US/Eastern","KRDU",2018-07-06 10:51:00,86,NA,72,30.16,10,"West",6.9,NA,"Scattered Clouds",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"62","A-1831023","MapQuest",201,2,2018-06-15 18:22:03,2018-06-15 19:06:17,0,"Accident on Montague Expy Southbound at I-680.",NA,"Montague Expy","R","Milpitas","Santa Clara","CA","US","US/Pacific","KSJC",2018-06-15 17:53:00,69.8,NA,49,29.73,9,"NW",19.6,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"63","A-719984","MapQuest",201,2,2020-02-18 06:14:35,2020-02-18 07:14:14,0,"Accident on CR-85 Brighton Henrietta Town Line Rd near CR-100 Clinton Ave.",3049,"Brighton Henrietta Town Line Rd","R","Rochester","Monroe","NY","US","US/Eastern","KROC",2020-02-18 06:21:00,32,23,92,29.39,1,"SSE",13,0.05,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"64","A-2974725","Bing",NA,2,2020-01-23 14:06:00,2020-01-23 14:37:53,0,"At I-5/John J Montgomery Fwy - Accident.",NA,"I-5 S","R","Chula Vista","San Diego","CA","US","US/Pacific","KNRS",2020-01-23 13:56:00,64,64,70,30.01,10,"WNW",12,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"65","A-1786877","MapQuest",201,2,2018-07-24 12:06:16,2018-07-24 12:36:11,0,"Accident on US-29 Tryon St at Eastway Dr.",NA,"Eastway Dr","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KJQF",2018-07-24 11:54:00,78.8,NA,83,30.02,7,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"66","A-3201586","Bing",NA,2,2019-01-16 19:04:50,2019-01-16 19:34:13,1.108,"At S Washington Fields Rd - Accident. Lane blocked.",NA,"Southern Pkwy","R","Washington","Washington","UT","US","US/Mountain","KSGU",2019-01-16 18:56:00,46.9,NA,93,30.23,10,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"67","A-805059","MapQuest",241,3,2019-10-07 15:07:46,2019-10-07 15:52:28,0,"Center lane blocked due to accident on I-15 Northbound at Exit 331 UT-232 Hill Field Rd.",NA,"I-15 N","R","Layton","Davis","UT","US","US/Mountain","KHIF",2019-10-07 14:58:00,60,60,27,25.31,10,"NNW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"68","A-1546086","MapQuest",201,2,2018-11-26 06:43:21,2018-11-26 07:13:08,0,"Accident on US-12 at IL-134 Big Hollow Rd.",NA,"Big Hollow Rd","R","Ingleside","Lake","IL","US","US/Central","KUGN",2018-11-26 06:55:00,27,17.3,78,29.82,10,"NNW",10.4,0.01,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"69","A-1446829","MapQuest",201,3,2018-12-05 06:32:18,2018-12-05 07:01:13,0,"Right lane blocked due to accident on I-290 Eisenhower Expy outbound at York St.",NA,"US-20 W","R","Elmhurst","DuPage","IL","US","US/Central","KORD",2018-12-05 06:51:00,26.1,16.8,75,30.14,10,"WSW",9.2,0,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"70","A-2876500","Bing",NA,2,2020-03-26 08:36:15,2020-03-26 09:01:14,0,"At I-85/Deyoung Rd - Accident.",NA,"I-85 S","R","Greer","Spartanburg","SC","US","US/Eastern","KGSP",2020-03-26 08:32:00,52,52,80,29.08,10,"E",7,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"71","A-157631","MapQuest",201,2,2016-09-08 07:45:50,2016-09-08 08:15:50,0,"Accident on GA-306 Keith Bridge Rd Westbound at Freedom Pkwy.",NA,"Keith Bridge Rd","R","Cumming","Forsyth","GA","US","US/Eastern","KGVL",2016-09-08 07:53:00,72,NA,73,30.1,10,"WNW",6.9,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"72","A-1336132","MapQuest",201,2,2019-02-07 12:40:15,2019-02-07 13:10:07,0,"Accident on Park Rd at Closeburn Rd.",5700,"Park Rd","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2019-02-07 12:44:00,75.9,NA,56,30.08,10,"WSW",16.1,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"73","A-1469190","MapQuest",201,2,2018-12-18 06:21:54,2018-12-18 06:51:35,0,"Accident on Duncan Cook Rd at Buckhorn Duncan Rd.",6398,"Duncan Cook Rd","R","Fuquay Varina","Wake","NC","US","US/Eastern","KHRJ",2018-12-18 06:20:00,42.6,39,66,30.06,10,"North",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"74","A-2086695","MapQuest",201,2,2018-02-19 19:12:16,2018-02-19 19:56:49,0,"Lane blocked due to accident on Spencer Rd at Randon School Rd.",1701,"Spencer Rd","L","Rosenberg","Fort Bend","TX","US","US/Central","KSGR",2018-02-19 18:53:00,75,NA,82,29.95,10,"SSE",17.3,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"75","A-3485969","Bing",NA,4,2019-08-29 17:05:50,2019-08-29 17:34:27,0.486,"Closed between Willson Dr/Exit 89 and US-12/Clairemont Ave/Exit 87 - Road closed due to accident.",NA,"US-53 S","R","Altoona","Eau Claire","WI","US","US/Central","KEAU",2019-08-29 16:56:00,73,73,42,28.88,10,"WNW",15,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"76","A-1344680","MapQuest",201,2,2019-02-10 22:26:56,2019-02-10 22:56:39,0,"Accident on Sepulveda Blvd both ways at Normandie Ave.",1258,"Sepulveda Blvd","R","Harbor City","Los Angeles","CA","US","US/Pacific","KTOA",2019-02-10 15:47:00,53.6,NA,77,30,10,"West",18.4,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"77","A-556822","MapQuest",201,2,2020-06-26 16:25:31,2020-06-26 19:19:21,0,"Accident on SC-53 at Holliday St.",330,"Old River Rd","R","Pelzer","Anderson","SC","US","US/Eastern","KGYH",2020-06-26 16:47:00,79,79,78,29.1,10,"SSW",8,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"78","A-1927597","MapQuest",201,2,2018-04-03 09:17:06,2018-04-03 09:46:49,0,"Accident on Parkway Ave at Parkside Dr.",3000,"Parkside Dr","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2018-04-03 09:21:00,55,NA,77,30.07,10,"ENE",5.8,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"79","A-2402352","MapQuest-Bing",201,2,2017-09-27 08:07:04,2017-09-27 08:36:29,0,"Accident on Park Rd at Archdale Dr.",6300,"Park Rd","L","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2017-09-27 07:52:00,69.1,NA,96,29.92,10,"NW",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"80","A-1668201","MapQuest",203,2,2018-09-24 08:05:17,2018-09-24 08:34:50,0,"Shoulder blocked due to multi-vehicle accident on I-95 Northbound at Exit 17 PA-611 Broad St.",4400,"S Broad St","R","Philadelphia","Philadelphia","PA","US","US/Eastern","KPHL",2018-09-24 07:54:00,62.1,NA,96,30.37,2,"ENE",10.4,0.01,"Light Drizzle",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"81","A-603565","MapQuest",201,3,2020-03-21 16:21:31,2020-03-21 18:16:24,0,"Slow lane blocked due to accident on I-5 Northbound at Exit 153A Laurel Canyon Blvd.",NA,"Golden State Fwy N","R","Sun Valley","Los Angeles","CA","US","US/Pacific","KBUR",2020-03-21 15:53:00,63,63,48,29.25,10,"S",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"82","A-2370105","MapQuest",245,2,2017-09-13 06:07:01,2017-09-13 06:51:35,0,"Two lanes blocked due to accident on Grand Central Pkwy Westbound at Exits 10E-W 10W-E I-495 Long Island Expy.",NA,"Grand Central Pkwy W","R","Corona","Queens","NY","US","US/Eastern","KLGA",2017-09-13 05:51:00,66.9,NA,76,29.91,10,"SSW",3.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"83","A-2944238","Bing",NA,2,2020-02-28 20:51:13,2020-02-29 01:11:11,0,"At US-730/Exit 168 - Accident.",NA,"I-84 E","R","Irrigon","Morrow","OR","US","US/Pacific","KHRI",2020-02-28 20:53:00,NA,NA,NA,29.24,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"84","A-1023436","MapQuest",201,3,2019-07-09 14:43:32,2019-07-09 16:13:11,0,"Left lane blocked due to accident on I-95 Northbound at Exit 2 PA-452 Market St.",NA,"I-95 N","R","Marcus Hook","Delaware","PA","US","US/Eastern","KPHL",2019-07-09 14:54:00,85,85,48,30.03,10,"SSW",6,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"85","A-1062143","MapQuest",241,2,2019-07-30 09:56:56,2019-07-30 10:26:43,0,"#1 lane blocked and left hand shoulder blocked due to accident on US-101 Northbound at Great America Pkwy.",NA,"Bayshore Fwy N","R","Santa Clara","Santa Clara","CA","US","US/Pacific","KSJC",2019-07-30 09:53:00,66,66,73,29.92,10,"VAR",3,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"86","A-1674186","MapQuest",201,2,2018-09-26 10:38:14,2018-09-26 11:22:53,0,"Accident on Landing Way at OH-741 Springboro Pike.",NA,"Landing Way","R","Miamisburg","Montgomery","OH","US","US/Eastern","KMGY",2018-09-26 10:53:00,68,NA,78,30.01,10,"NW",13.8,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"87","A-933032","MapQuest",222,3,2019-09-19 17:50:42,2019-09-19 19:03:58,3.56999993324,"Queueing traffic left & left-center lane closed and left hand shoulder closed due to accident on I-66 Westbound between Exits 62 62B-A VA-243 Nutley St and Exit 60 VA-123 Chain Bridge Rd.",NA,"I-66 E","R","Fairfax","Fairfax County","VA","US","US/Eastern","KIAD",2019-09-19 17:52:00,71,71,32,29.94,10,"ESE",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"88","A-2819372","Bing",NA,2,2020-06-11 15:47:56,2020-06-11 16:32:56,0,"At CR-50/W Bowles Ave - Accident.",5645,"S Wadsworth Blvd","L","Littleton","Denver","CO","US","US/Mountain","KAPA",2020-06-11 15:53:00,80,80,17,24.43,10,"NE",9,0,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"89","A-2808304","Bing",NA,2,2020-06-06 14:42:30,2020-06-06 15:34:37,0.039,"At US-101/Hollywood Fwy - Accident.",NA,"CA-110 N","R","Los Angeles","Los Angeles","CA","US","US/Pacific","KCQT",2020-06-06 14:52:00,71,71,55,29.72,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"90","A-2837862","Bing",NA,1,2020-06-19 16:03:21,2020-06-19 16:53:19,0,"At McBrien Rd - Accident.",4157,"Ringgold Rd","L","Chattanooga","Hamilton","TN","US","US/Eastern","KCHA",2020-06-19 16:07:00,74,74,76,29.36,10,"NNW",7,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"91","A-184715","MapQuest",201,2,2016-11-04 17:11:52,2016-11-04 17:41:28,0,"Right lane blocked and right hand shoulder blocked due to accident on M-10 Southbound after Forest Ave.",NA,"John C Lodge Fwy","R","Detroit","Wayne","MI","US","US/Eastern","KDET",2016-11-04 16:53:00,55.9,NA,47,30.35,10,"WNW",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"92","A-200618","MapQuest",201,2,2017-01-17 11:23:20,2017-01-17 11:53:12,0.01,"Accident on Tremont St near Tremont Pl.",114,"Tremont St","L","Brighton","Suffolk","MA","US","US/Eastern","KBOS",2017-01-17 10:54:00,39.9,35.1,51,30.25,10,"ENE",6.9,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"93","A-3145039","Bing",NA,2,2019-09-04 18:04:00,2019-09-04 20:28:30,0,"At Nyack Rd/Exit 156 - Accident.",NA,"I-80 E","R","Alta","Placer","CA","US","US/Pacific","KBLU",2019-09-04 17:52:00,79,79,30,24.82,10,"W",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"94","A-3260397","Bing",NA,2,2018-10-22 14:20:15,2018-10-22 14:49:29,0,"At 69th Ave - Accident.",6896,"Bird Rd","L","Miami","Miami-Dade","FL","US","US/Eastern","KMIA",2018-10-22 13:53:00,82,NA,69,30.08,10,"ENE",13.8,NA,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"95","A-2564000","Bing",NA,4,2016-09-09 23:15:24,2016-09-10 05:15:24,1.667,"Closed between PA-8/Blue Belt/Washington Blvd and Nadine Rd - Road closed due to accident.",NA,"Washington Blvd","R","Pittsburgh","Allegheny","PA","US","US/Eastern","KAGC",2016-09-09 23:02:00,72,NA,93,30.01,5,"SSE",4.6,NA,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"96","A-220256","MapQuest",241,2,2016-07-26 08:22:40,2016-07-26 09:23:30,0,"Left lane blocked due to accident on Garden State Pkwy Southbound at Exits 142A 142B 142C I-78.",NA,"I-78 W","R","Hillside","Union","NJ","US","US/Eastern","KEWR",2016-07-26 08:51:00,80.1,NA,69,29.92,10,"WNW",10.4,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"97","A-2484734","Bing",NA,2,2016-03-30 15:59:32,2016-03-30 21:59:32,0.306,"At I-10/CA-110/Santa Monica Fwy - Accident.",NA,"Harbor Fwy N","R","Los Angeles","Los Angeles","CA","US","US/Pacific","KCQT",2016-03-30 15:47:00,63,NA,52,29.95,10,"Variable",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"98","A-1013258","MapQuest",406,3,2019-07-02 16:10:13,2019-07-02 20:32:29,1.82000005245,"Entry ramp to I-64 Westbound from W Ocean View Ave Northbound closed due to incident.",NA,"W Ocean View Ave","R","Norfolk","Norfolk","VA","US","US/Eastern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"99","A-1287659","MapQuest",201,2,2019-03-15 16:53:05,2019-03-15 18:23:12,0,"Accident on 44th St at Rancho Dr.",4496,"S Rancho Dr","L","Oklahoma City","Oklahoma","OK","US","US/Central","KOKC",2019-03-15 16:52:00,53.1,NA,29,30.39,10,"North",17.3,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"100","A-2778883","Bing",NA,1,2020-05-20 08:14:30,2020-05-20 09:04:28,0.819,"At Town Center Blvd - Accident.",3099,"Hunters Creek Blvd","L","Orlando","Orange","FL","US","US/Eastern","KMCO",2020-05-20 07:53:00,71,71,84,29.81,10,"SSW",6,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"101","A-3175898","Bing",NA,2,2019-02-01 00:28:31,2019-02-01 00:58:11,0.186,"Ramp to US-12/US-20/95th St - Accident. Left lane blocked.",NA,"Tri State Tollway S","R","Hickory Hills","Cook","IL","US","US/Central","KMDW",2019-02-01 00:29:00,3,-4.4,80,30.3,1.5,"East",3.5,0,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"102","A-3200709","Bing",NA,3,2019-01-15 06:16:46,2019-01-15 06:46:15,0.544,"At Shady Grove Rd - Accident. Two lanes blocked.",NA,"Loop 12 N","R","Irving","Dallas","TX","US","US/Central","KDAL",2019-01-15 05:53:00,39,33.4,82,30.33,9,"SE",8.1,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"103","A-57438","MapQuest",201,2,2016-12-18 13:39:30,2016-12-18 14:23:54,0.01,"Accident on CA-22 Southbound near Exit 8 CA-39 Beach Blvd.",13113,"Beach Blvd","L","Westminster","Orange","CA","US","US/Pacific","KSLI",2016-12-18 13:58:00,65.3,NA,15,30.13,10,"East",19.6,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"104","A-1179108","MapQuest",201,2,2019-05-20 19:29:18,2019-05-20 20:49:17,0,"Accident on OK-3 Lake Hefner Pkwy Southbound at Exit 123B I-44.",NA,"NW 39th Expy E","R","Oklahoma City","Oklahoma","OK","US","US/Central","KPWA",2019-05-20 19:30:00,61,61,90,28.24,10,"N",17,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"105","A-130930","MapQuest",241,3,2016-09-15 11:09:33,2016-09-15 11:39:33,0,"Right lane blocked due to accident on I-75 Southbound at Exit 246 Big Bend Rd.",NA,"Big Bend Rd","R","Apollo Beach","Hillsborough","FL","US","US/Eastern","KMCF",2016-09-15 10:58:00,87.8,NA,75,30.06,10,"South",9.2,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"106","A-3157819","Bing",NA,2,2019-09-15 09:34:00,2019-09-15 11:33:37,0,"At Brea Canyon Rd - Accident.",NA,"CA-60 E","R","Walnut","Los Angeles","CA","US","US/Pacific","KPOC",2019-09-15 08:47:00,75,75,44,28.87,10,"CALM",0,NA,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"107","A-181169","MapQuest",201,2,2016-12-20 21:50:18,2016-12-20 22:19:58,0.01,"Accident on Michigan St at Ottawa Ave.",345,"Ionia Ave NW","L","Grand Rapids","Kent","MI","US","US/Eastern","KGRR",2016-12-20 21:53:00,24.1,13.7,77,30.09,10,"SSW",10.4,NA,"Clear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"108","A-2482427","Bing",NA,2,2016-05-18 05:31:17,2016-05-18 11:31:17,0.314,"At Marina Blvd - Accident.",NA,"Nimitz Fwy S","R","San Leandro","Alameda","CA","US","US/Pacific","KOAK",2016-05-18 05:53:00,57,NA,81,29.94,9,"Calm",NA,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"109","A-3043138","Bing",NA,2,2019-12-08 20:04:00,2019-12-08 20:38:01,0,"At CA-78 - Accident.",NA,"Escondido Fwy N","R","Escondido","San Diego","CA","US","US/Pacific","KCRQ",2019-12-08 20:01:00,59,59,93,29.65,4,"W",9,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"110","A-141263","MapQuest",201,2,2016-09-11 18:23:45,2016-09-11 18:53:45,0,"Accident on Youth Camp Rd at Honeycut Rd.",21328,"Honeycut Rd","R","Groveland","Lake","FL","US","US/Eastern","KLEE",2016-09-11 18:53:00,87.1,NA,63,30.02,10,"ESE",11.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"111","A-1990483","MapQuest",201,2,2018-03-02 11:00:13,2018-03-02 11:29:46,0,"Accident on CA-1 Lincoln Blvd at Jefferson Blvd.",5611,"Lincoln Blvd","R","Playa Vista","Los Angeles","CA","US","US/Pacific","KLAX",2018-03-02 10:53:00,55,NA,96,30.1,2.5,"ENE",5.8,0.09,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"112","A-1442566","MapQuest",201,3,2018-12-03 06:06:16,2018-12-03 06:35:56,0,"Right lane blocked due to accident on I-90 Eastbound near Exits 54A 54B IL-31 State St.",NA,"Jane Addams Memorial Tollway E","R","Elgin","Kane","IL","US","US/Central","KDPA",2018-12-03 06:06:00,32,23.6,88,29.89,4,"NNW",10.4,0,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
